frame,joint1_x,joint1_y,joint2_x,joint2_y,joint3_x,joint3_y,joint4_x,joint4_y,joint5_x,joint5_y,joint6_x,joint6_y,joint7_x,joint7_y,joint8_x,joint8_y,joint9_x,joint9_y,joint10_x,joint10_y,joint11_x,joint11_y,joint12_x,joint12_y,joint13_x,joint13_y,joint14_x,joint14_y,joint15_x,joint15_y,joint16_x,joint16_y,joint17_x,joint17_y
0,1267.8521728515625,636.90283203125,1279.5869140625,623.3696899414062,1253.728515625,623.2658081054688,0.0,0.0,1218.947509765625,610.47998046875,1302.0443115234375,666.2156372070312,1159.885009765625,658.559326171875,1316.478271484375,732.400634765625,1083.050048828125,717.620849609375,1316.7862548828125,798.5381469726562,1094.38134765625,811.1695556640625,1255.099609375,869.341796875,1160.80419921875,868.100830078125,1267.38427734375,995.06591796875,1143.437744140625,999.80810546875,0.0,0.0,0.0,0.0
1,1268.22265625,636.6173095703125,1280.2080078125,623.2659912109375,1253.6370849609375,622.656982421875,0.0,0.0,1218.35205078125,610.3074340820312,1303.7529296875,666.812744140625,1161.6571044921875,658.1941528320312,1316.948974609375,735.5883178710938,1082.814453125,720.3238525390625,1317.9365234375,802.6138916015625,1092.8580322265625,811.4923095703125,1255.8897705078125,875.58935546875,1161.1395263671875,872.8236083984375,1264.4647216796875,1007.29150390625,1140.3177490234375,1006.868896484375,0.0,0.0,0.0,0.0
2,1267.75244140625,636.5858154296875,1279.8109130859375,623.270751953125,1253.197998046875,622.6236572265625,0.0,0.0,1218.212890625,610.3014526367188,1303.94482421875,666.6881713867188,1161.5302734375,658.044677734375,1317.10986328125,735.7891845703125,1082.77490234375,720.6452026367188,1317.85205078125,802.8707275390625,1092.9110107421875,812.0165405273438,1255.90185546875,876.3887939453125,1160.8128662109375,873.546142578125,1264.3333740234375,1008.9400634765624,1139.9168701171875,1008.3173828125,0.0,0.0,0.0,0.0
3,1267.7335205078125,636.4818115234375,1279.7757568359375,623.1722412109375,1253.16162109375,622.5891723632812,0.0,0.0,1218.208984375,610.2783203125,1303.8033447265625,666.332275390625,1161.75048828125,657.8251953125,1317.03125,735.3935546875,1082.79443359375,720.5092163085938,1317.9105224609375,802.5299072265625,1093.0421142578125,811.7872314453125,1255.53125,874.856689453125,1160.7183837890625,872.0836181640625,1264.5242919921875,1007.7009887695312,1140.30712890625,1007.1600952148438,0.0,0.0,0.0,0.0
4,1267.717041015625,635.3009643554688,1279.5828857421875,622.0761108398438,1253.4110107421875,621.3734130859375,0.0,0.0,1218.5037841796875,609.0690307617188,1303.446533203125,665.8899536132812,1161.445068359375,657.1989135742188,1316.8726806640625,735.8809204101562,1083.0167236328125,720.7996826171875,1317.775634765625,802.5477905273438,1093.3380126953125,811.3203735351562,1255.745361328125,875.6182250976562,1160.9068603515625,872.7149047851562,1264.14404296875,1008.8827514648438,1139.899169921875,1008.0570068359376,0.0,0.0,0.0,0.0
5,1267.4202880859375,635.1971435546875,1279.255859375,622.0101318359375,1253.10888671875,621.409423828125,0.0,0.0,1218.527587890625,609.1831665039062,1303.642578125,665.6197509765625,1161.9388427734375,656.7010498046875,1316.843017578125,736.3291625976562,1083.2109375,720.3535766601562,1317.655029296875,802.921875,1093.57666015625,811.354736328125,1255.872314453125,874.515380859375,1161.18701171875,871.505615234375,1264.640869140625,1008.107421875,1140.4830322265625,1007.0948486328124,0.0,0.0,0.0,0.0
6,1266.947509765625,634.911376953125,1278.83544921875,621.8197021484375,1252.8009033203125,621.0620727539062,0.0,0.0,1218.4359130859375,608.7749633789062,1303.3209228515625,665.506591796875,1161.4849853515625,656.8187866210938,1316.69677734375,736.5386962890625,1082.977294921875,721.72314453125,1317.5291748046875,802.8743896484375,1093.872314453125,812.1626586914062,1256.212158203125,874.6112060546875,1161.4521484375,871.7110595703125,1264.588134765625,1008.1276245117188,1140.4140625,1007.2190551757812,0.0,0.0,0.0,0.0
7,1266.211669921875,634.7483520507812,1278.251220703125,621.7838134765625,1252.146240234375,621.0757446289062,0.0,0.0,1218.599609375,608.8382568359375,1303.613037109375,664.744384765625,1162.75,655.8593139648438,1316.680908203125,735.3406982421875,1083.481689453125,720.01123046875,1317.578125,802.91552734375,1093.6396484375,811.7382202148438,1256.142578125,872.8397216796875,1161.9410400390625,869.6962280273438,1264.7974853515625,1007.014892578125,1141.495361328125,1005.4674072265624,0.0,0.0,0.0,0.0
8,1266.4140625,634.9374389648438,1278.550537109375,621.99755859375,1252.357177734375,621.0582885742188,0.0,0.0,1218.395263671875,608.84619140625,1303.1534423828125,665.6434326171875,1161.812744140625,656.4425048828125,1316.801513671875,735.794189453125,1083.2447509765625,720.2467651367188,1317.6192626953125,802.9779052734375,1093.5015869140625,811.6055908203125,1256.211669921875,874.5137329101562,1161.67431640625,871.3675537109375,1264.5938720703125,1008.2609252929688,1141.0106201171875,1007.0162353515624,0.0,0.0,0.0,0.0
9,1266.44384765625,634.959716796875,1278.558837890625,621.9754638671875,1252.381591796875,621.0902099609375,0.0,0.0,1218.3851318359375,608.82421875,1302.998046875,665.6790161132812,1162.075927734375,656.400146484375,1316.699951171875,735.720703125,1083.4244384765625,719.7968139648438,1317.5245361328125,802.8992919921875,1093.2545166015625,811.341796875,1256.0299072265625,874.357421875,1161.8099365234375,871.1685791015625,1264.4432373046875,1007.551025390625,1141.1451416015625,1006.281005859375,0.0,0.0,0.0,0.0
10,1266.601806640625,635.0862426757812,1278.6878662109375,622.165283203125,1252.5009765625,621.282958984375,0.0,0.0,1218.2454833984375,609.0422973632812,1302.879150390625,665.3361206054688,1161.7554931640625,656.4727783203125,1316.682373046875,734.8275146484375,1083.3250732421875,719.9691162109375,1317.6707763671875,802.78125,1093.2811279296875,811.2185668945312,1255.7696533203125,873.9508666992188,1161.4388427734375,870.930419921875,1264.444580078125,1007.2840576171876,1141.219482421875,1006.15869140625,0.0,0.0,0.0,0.0
11,1266.56884765625,634.9144897460938,1278.9764404296875,622.002685546875,1252.440673828125,620.955810546875,0.0,0.0,1218.5391845703125,609.0919799804688,1303.26513671875,666.4915771484375,1161.8367919921875,657.1341552734375,1316.7633056640625,735.7265625,1083.1439208984375,720.0269775390625,1317.5567626953125,803.1962890625,1093.48046875,810.9873046875,1255.41259765625,875.5142211914062,1160.8289794921875,872.3621826171875,1264.0794677734375,1008.1904296875,1140.797607421875,1007.19189453125,0.0,0.0,0.0,0.0
