frame,joint1_x,joint1_y,joint2_x,joint2_y,joint3_x,joint3_y,joint4_x,joint4_y,joint5_x,joint5_y,joint6_x,joint6_y,joint7_x,joint7_y,joint8_x,joint8_y,joint9_x,joint9_y,joint10_x,joint10_y,joint11_x,joint11_y,joint12_x,joint12_y,joint13_x,joint13_y,joint14_x,joint14_y,joint15_x,joint15_y,joint16_x,joint16_y,joint17_x,joint17_y
0,1070.3531494140625,162.48300170898438,1078.5347900390625,154.1566619873047,1062.4742431640625,152.90797424316406,1087.588623046875,154.67739868164062,1046.2672119140625,151.2705535888672,1097.939453125,200.11065673828125,1020.2623901367188,197.497802734375,1114.186767578125,271.12872314453125,982.7067260742188,266.1620483398437,1112.605712890625,336.710693359375,977.844482421875,329.4787902832031,1069.7916259765625,330.2677001953125,1022.56494140625,330.02545166015625,1050.57275390625,423.4639892578125,1024.84326171875,424.4921875,1037.9163818359375,509.8175048828125,1035.2587890625,513.4978637695312
1,1070.0040283203125,161.7403106689453,1077.903076171875,153.2781219482422,1061.715576171875,152.3152313232422,1086.77099609375,154.0880584716797,1045.2578125,151.4921417236328,1097.849853515625,201.03538513183597,1020.4193115234376,198.47254943847656,1114.1544189453125,273.5054931640625,982.3736572265624,266.7372436523437,1111.7862548828125,339.2201538085937,975.6263427734376,328.8690185546875,1070.4290771484375,330.5061950683594,1023.5253295898438,330.1937561035156,1051.654541015625,423.00592041015625,1026.581298828125,423.8343200683594,1036.1546630859375,509.6282043457031,1034.451904296875,512.7518920898438
2,1068.40966796875,161.69842529296875,1076.3809814453125,153.0649871826172,1059.9176025390625,152.1617431640625,1085.9781494140625,153.39419555664062,1043.4161376953125,151.02679443359375,1098.378173828125,200.9696502685547,1019.0372314453124,198.06285095214844,1114.583984375,273.60711669921875,981.6796875,266.85711669921875,1109.5634765625,339.4445495605469,976.626953125,333.48614501953125,1071.09375,334.6742553710937,1022.7548828125,334.05792236328125,1053.4085693359375,427.6018981933594,1026.187744140625,427.7673950195313,1037.4666748046875,511.5137939453125,1034.1776123046875,513.3875732421875
3,1063.55712890625,161.514404296875,1071.6478271484375,152.38360595703125,1054.436767578125,152.20040893554688,1083.489013671875,152.6101531982422,1038.9027099609375,152.22311401367188,1098.7958984375,202.4775238037109,1016.9053955078124,200.34457397460935,1114.422607421875,275.62432861328125,978.1123046875,268.1767883300781,1110.6412353515625,343.52764892578125,974.7896118164062,336.8946838378906,1072.7823486328125,339.67498779296875,1022.4600830078124,339.1976318359375,1062.606201171875,425.2931518554688,1028.963623046875,425.2023315429688,1043.245849609375,506.7886962890625,1032.42431640625,507.4485473632813
4,1056.1400146484375,161.99867248535156,1064.8660888671875,152.49160766601562,1047.4366455078125,152.5015411376953,1079.173583984375,151.71121215820312,1033.297119140625,151.8141632080078,1098.0977783203125,200.0425720214844,1011.616455078125,201.0845947265625,1115.352294921875,274.3261108398437,975.2565307617188,273.01824951171875,1111.975830078125,348.173583984375,976.3639526367188,338.5238342285156,1072.1539306640625,339.3916015625,1017.9270629882812,340.1156616210937,1068.4638671875,423.671630859375,1026.3543701171875,425.5285949707031,1056.357421875,498.1449279785156,1032.691650390625,502.16802978515625
5,1053.2215576171875,162.95114135742188,1062.0550537109375,153.02645874023438,1043.4268798828125,153.03602600097656,1075.85791015625,152.933837890625,1027.9873046875,153.19900512695312,1096.2801513671875,204.28152465820312,1007.82421875,203.39707946777344,1117.8004150390625,279.60699462890625,975.4598388671876,274.7476806640625,1118.8896484375,350.3973083496094,976.075439453125,341.9903869628906,1076.017333984375,343.95489501953125,1019.3726806640624,343.6449584960937,1077.5333251953125,433.5853271484375,1023.3768310546876,433.244140625,1073.8685302734375,514.0200805664062,1031.005126953125,513.4122924804688
6,1050.2396240234375,164.350341796875,1059.0367431640625,154.53143310546875,1040.76171875,154.56829833984375,1073.4013671875,154.60122680664062,1026.436279296875,155.0203399658203,1095.1827392578125,206.6582794189453,1007.1773071289062,204.00323486328125,1117.821044921875,283.26934814453125,975.1367797851562,274.20916748046875,1119.499755859375,353.967529296875,972.9970092773438,345.63043212890625,1075.8203125,341.7066955566406,1019.4556884765624,340.2348327636719,1077.278564453125,433.6355895996094,1020.0870361328124,431.3617858886719,1079.7081298828125,523.048583984375,1031.237548828125,519.1944580078125
7,1042.42333984375,165.58905029296875,1051.315185546875,155.59007263183594,1032.9420166015625,156.33013916015625,1068.4061279296875,156.756591796875,1020.7025146484376,159.01559448242188,1092.885009765625,211.85052490234372,1004.9619140625,209.33380126953125,1115.8482666015625,290.53814697265625,972.3638305664062,277.4975280761719,1114.1351318359375,362.0462036132813,970.9535522460938,347.2381591796875,1069.579345703125,352.19970703125,1014.268310546875,350.2698669433594,1065.1070556640625,448.85546875,1018.9244384765624,446.0732421875,1061.04443359375,540.4281616210938,1031.6771240234375,535.859130859375
8,1038.166748046875,168.25405883789062,1048.063232421875,159.212646484375,1030.15380859375,158.526611328125,1067.61474609375,162.2384033203125,1019.488525390625,160.4600830078125,1091.2607421875,216.49200439453125,1002.5406494140624,212.93704223632807,1113.135498046875,298.591552734375,968.8326416015624,286.6438293457031,1107.013671875,371.0698852539063,968.46533203125,349.970947265625,1069.642333984375,361.67767333984375,1014.634765625,360.036865234375,1054.755859375,459.7078857421875,1021.596435546875,458.8824462890625,1034.1728515625,546.7427978515625,1025.479736328125,545.7328491210938
9,1032.234619140625,169.049560546875,1042.558349609375,160.18849182128906,1025.03173828125,159.34140014648438,1064.5380859375,164.075439453125,0.0,0.0,1089.3428955078125,220.2286071777344,1000.2764892578124,215.9062957763672,1112.0501708984375,305.32879638671875,965.8222045898438,290.7344970703125,1102.8349609375,380.2603454589844,966.360107421875,353.2467956542969,1065.0592041015625,368.73193359375,1010.737060546875,366.75006103515625,1045.0704345703125,465.7815551757813,1020.18701171875,465.1390686035156,1014.6480712890624,551.3656005859375,1020.459716796875,551.1653442382812
