frame,person_detected,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
0,True,0.0,0.0,0.06327100843191147,0.0,0.0,0.03199797123670578,0.0,0.0,0.01661873608827591,0.0,0.0,0.035060103982686996,0.0,0.0,0.023406516760587692,73.38714599609375,17.724090576171875,0.754494309425354,0.0,0.0,0.1429772824048996,89.1986083984375,64.46464538574219,0.9474714398384094,0.0,0.0,0.2911131978034973,80.95012664794922,83.63368225097656,0.93646240234375,0.0,0.0,0.48788779973983765,62.21482467651367,114.52951049804688,0.9561862945556641,18.51180648803711,114.36316680908203,0.808046817779541,66.16055297851562,173.79696655273438,0.5485870838165283,0.0,0.0,0.20580364763736725,0.0,0.0,0.05185700207948685,0.0,0.0,0.018244009464979172
1,True,0.0,0.0,0.1091192215681076,0.0,0.0,0.058534491807222366,0.0,0.0,0.02664583921432495,0.0,0.0,0.05393452197313309,0.0,0.0,0.02757800556719303,72.50580596923828,18.869491577148438,0.8376790285110474,0.0,0.0,0.24575629830360413,90.01800537109375,68.509033203125,0.9482902884483337,0.0,0.0,0.3076721429824829,80.20687866210938,84.18121337890625,0.9221845865249634,0.0,0.0,0.4465600848197937,59.61223602294922,123.05088806152344,0.9731125831604004,15.083282470703125,122.73505401611328,0.8798273205757141,60.65474319458008,185.44766235351562,0.6720953583717346,0.0,0.0,0.31991782784461975,0.0,0.0,0.08261716365814209,0.0,0.0,0.031790271401405334
2,True,0.0,0.0,0.1736813336610794,0.0,0.0,0.1260491907596588,0.0,0.0,0.04111221060156822,0.0,0.0,0.0998925045132637,0.0,0.0,0.028339043259620667,73.58454895019531,20.192169189453125,0.8578476905822754,0.0,0.0,0.17410074174404144,90.42411804199219,69.82122039794922,0.949396014213562,0.0,0.0,0.17828483879566193,76.0685043334961,87.64828491210938,0.930611252784729,0.0,0.0,0.33911874890327454,57.19804382324219,117.16788482666016,0.9451210498809814,11.655830383300781,116.14198303222656,0.7302651405334473,64.16683959960938,165.1969451904297,0.63743656873703,0.0,0.0,0.2406419813632965,0.0,0.0,0.09740395843982697,0.0,0.0,0.032399050891399384
3,True,0.0,0.0,0.05385800451040268,0.0,0.0,0.04043300449848175,0.0,0.0,0.012016999535262585,0.0,0.0,0.078218474984169,0.0,0.0,0.01507432758808136,76.61058807373047,15.413272857666016,0.7984189391136169,0.0,0.0,0.0959765687584877,89.226318359375,68.58169555664062,0.9310474395751953,0.0,0.0,0.12234684824943542,76.0296401977539,89.08082580566406,0.8430801630020142,0.0,0.0,0.15067429840564728,56.731624603271484,113.50520324707031,0.8623021245002747,0.0,0.0,0.48964282870292664,0.0,0.0,0.09682871401309967,0.0,0.0,0.017236515879631042,0.0,0.0,0.004662733990699053,0.0,0.0,0.0013289395719766617
4,True,0.0,0.0,0.07352522760629654,0.0,0.0,0.04967593401670456,0.0,0.0,0.015375438146293163,0.0,0.0,0.08788497745990753,0.0,0.0,0.01501475553959608,74.16405487060547,12.044574737548828,0.8042518496513367,0.0,0.0,0.23598074913024902,90.29904174804688,62.577205657958984,0.9266893863677979,0.0,0.0,0.29732537269592285,77.54502868652344,88.93470764160156,0.8197801113128662,0.0,0.0,0.26790931820869446,55.100162506103516,109.0521011352539,0.8554287552833557,12.862508773803711,107.43037414550781,0.5910995602607727,0.0,0.0,0.059625767171382904,0.0,0.0,0.016853729262948036,0.0,0.0,0.003473830409348011,0.0,0.0,0.0014410184230655432
5,True,0.0,0.0,0.034386321902275085,0.0,0.0,0.027240924537181854,0.0,0.0,0.005822771694511175,0.0,0.0,0.08990917354822159,0.0,0.0,0.008051306009292603,72.93011474609375,12.94517707824707,0.8096515536308289,0.0,0.0,0.15995503962039948,90.12399291992188,62.99283981323242,0.9372532963752747,0.0,0.0,0.20376181602478027,78.03141784667969,89.62638854980469,0.8162099719047546,0.0,0.0,0.18229584395885468,51.06748962402344,109.86514282226562,0.8830654621124268,8.738004684448242,107.12301635742188,0.5902925729751587,0.0,0.0,0.07691654562950134,0.0,0.0,0.017685869708657265,0.0,0.0,0.004390270449221134,0.0,0.0,0.0015665703685954213
6,True,0.0,0.0,0.06819403171539307,0.0,0.0,0.050740864127874374,0.0,0.0,0.013488182798027992,0.0,0.0,0.0945296660065651,0.0,0.0,0.012510423548519611,72.36570739746094,12.065844535827637,0.784423828125,0.0,0.0,0.1840202361345291,89.83076477050781,60.92251968383789,0.9191153645515442,0.0,0.0,0.22274640202522278,79.85055541992188,90.15843963623047,0.7931348085403442,0.0,0.0,0.20006823539733887,53.395957946777344,104.38908386230469,0.841313898563385,15.540874481201172,102.56299591064453,0.5408452749252319,0.0,0.0,0.08016514778137207,0.0,0.0,0.020947756245732307,0.0,0.0,0.006315582897514105,0.0,0.0,0.0024544482585042715
7,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
