frame,person_detected,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
0,True,0.0,0.0,0.03434837609529495,0.0,0.0,0.010386084206402302,0.0,0.0,0.029549667611718178,0.0,0.0,0.08550145477056503,0.0,0.0,0.26750725507736206,47.006404876708984,92.80775451660156,0.518025279045105,59.84517288208008,97.91291809082031,0.7716055512428284,0.0,0.0,0.23462073504924774,63.727256774902344,123.06950378417969,0.6297313570976257,0.0,0.0,0.1928647756576538,0.0,0.0,0.423999160528183,26.035762786865234,105.22663116455078,0.911593496799469,35.999176025390625,107.1109390258789,0.9421667456626892,35.38637924194336,138.87799072265625,0.945146918296814,46.46122360229492,142.33970642089844,0.9649689197540283,38.043495178222656,170.97792053222656,0.9018060564994812,46.991004943847656,174.5112762451172,0.9234369993209839
1,True,0.0,0.0,0.03578195348381996,0.0,0.0,0.00928379688411951,0.0,0.0,0.03553307056427002,0.0,0.0,0.058640558272600174,0.0,0.0,0.3054504096508026,0.0,0.0,0.3900349736213684,55.02407455444336,94.95179748535156,0.7934088110923767,0.0,0.0,0.191313698887825,61.30801773071289,109.8040542602539,0.7200902104377747,0.0,0.0,0.1940876990556717,63.193756103515625,119.64666748046875,0.5650695562362671,30.090627670288086,110.67288970947266,0.9001610279083252,37.9432373046875,111.93275451660156,0.9490437507629395,38.719818115234375,140.84744262695312,0.952987015247345,46.00433349609375,143.01318359375,0.9757543802261353,36.936851501464844,170.59713745117188,0.9398995041847229,45.42699432373047,172.53140258789062,0.9603959321975708
2,True,0.0,0.0,0.4292406141757965,0.0,0.0,0.07266385108232498,82.25739288330078,101.34068298339844,0.5323227047920227,0.0,0.0,0.055537596344947815,77.62530517578125,97.25056457519531,0.7799676060676575,64.19515991210938,94.57600402832031,0.7189292907714844,65.13543701171875,97.39326477050781,0.9822835326194763,0.0,0.0,0.3465519845485687,59.48191833496094,119.2056655883789,0.9706902503967285,0.0,0.0,0.41502442955970764,70.23336791992188,137.02894592285156,0.9278102517127991,30.41445541381836,103.34134674072266,0.9413763880729675,31.747156143188477,104.54200744628906,0.9827896356582642,40.51945495605469,137.02072143554688,0.9277107119560242,48.93684768676758,140.32254028320312,0.9781087636947632,38.584754943847656,168.74569702148438,0.8175619840621948,45.7376708984375,172.8380126953125,0.9062115550041199
3,True,79.60719299316406,100.80941009521484,0.630794107913971,0.0,0.0,0.1034357026219368,79.28530883789062,98.28084564208984,0.6495252847671509,0.0,0.0,0.04702111333608627,76.03073120117188,93.4430923461914,0.8554556965827942,63.753475189208984,94.24153137207031,0.9474813938140869,61.07078552246094,94.57001495361328,0.9941404461860657,52.32448196411133,117.6102294921875,0.8502286076545715,49.36450958251953,118.9409408569336,0.9916077852249146,62.706146240234375,131.91848754882812,0.8679242730140686,59.971187591552734,133.15615844726562,0.9833073616027832,30.007640838623047,107.94789123535156,0.9925568103790283,29.55648422241211,108.83302307128906,0.9966721534729004,39.24823760986328,138.06544494628906,0.9858030080795288,43.64397430419922,142.83094787597656,0.9935476183891296,37.254249572753906,168.63465881347656,0.9256758689880371,44.916690826416016,175.3132781982422,0.9495633840560913
4,True,73.26113891601562,94.53697967529297,0.8198034763336182,0.0,0.0,0.2900858223438263,72.82440185546875,91.54283142089844,0.7709623575210571,0.0,0.0,0.07502788305282593,68.74347686767578,86.12569427490234,0.8105289936065674,62.78440856933594,89.90624237060547,0.9805286526679993,52.059783935546875,88.4565200805664,0.9915144443511963,50.1434326171875,110.75333404541016,0.9567012190818787,41.2240104675293,112.36705017089844,0.985821545124054,56.787662506103516,128.22723388671875,0.9507190585136414,52.38790512084961,130.14877319335938,0.9783958792686462,33.862430572509766,106.87154388427734,0.9960502982139587,27.451026916503906,107.3273696899414,0.9964808821678162,43.72468185424805,135.72628784179688,0.9902937412261963,40.90259552001953,139.48162841796875,0.9913861751556396,40.60948944091797,167.638427734375,0.9350031614303589,43.206260681152344,173.40667724609375,0.9321669936180115
5,True,68.30221557617188,87.75927734375,0.7799528241157532,0.0,0.0,0.35407596826553345,68.09089660644531,84.88397979736328,0.673504650592804,0.0,0.0,0.16341760754585266,65.04299926757812,80.50257110595703,0.6902023553848267,57.577354431152344,87.63652801513672,0.9624225497245789,50.224876403808594,84.89923095703125,0.9803435802459717,46.95348358154297,107.13395690917969,0.9005663394927979,40.96377182006836,104.768798828125,0.9509940147399902,52.334632873535156,123.61798858642578,0.8938771486282349,49.57677459716797,121.67642211914062,0.9357337355613708,31.931026458740234,109.958740234375,0.9893923997879028,27.828760147094727,109.83969116210938,0.9900060296058655,40.553192138671875,137.51405334472656,0.9860585331916809,41.00792694091797,140.38922119140625,0.9866368174552917,38.96209716796875,167.44256591796875,0.9424158930778503,43.62594985961914,173.39898681640625,0.9391660690307617
6,True,64.31520080566406,82.6046371459961,0.5372335314750671,0.0,0.0,0.12100718170404434,0.0,0.0,0.47883567214012146,0.0,0.0,0.054702624678611755,57.60790252685547,77.82293701171875,0.6234740614891052,52.479225158691406,86.45602416992188,0.8841204047203064,41.62186050415039,85.1959228515625,0.9788195490837097,43.5040283203125,103.7967300415039,0.77339768409729,28.63747787475586,101.90596008300781,0.9704190492630005,48.71896743774414,118.01638793945312,0.7964413166046143,41.14653015136719,113.32738494873047,0.9550511837005615,33.23145294189453,109.69391632080078,0.9846901893615723,26.369609832763672,110.45523071289062,0.9913979768753052,41.621070861816406,137.44178771972656,0.9723929166793823,39.505149841308594,140.2513427734375,0.9841480255126953,38.232540130615234,166.60726928710938,0.8902397155761719,39.07131576538086,171.0954132080078,0.9181193709373474
7,True,60.06681823730469,77.99124145507812,0.8077753186225891,0.0,0.0,0.2569282352924347,59.25230026245117,75.59555053710938,0.789089024066925,0.0,0.0,0.08032797276973724,54.80728530883789,73.14894104003906,0.8027636408805847,53.024192810058594,80.12284851074219,0.9277909398078918,40.07238006591797,81.11904907226562,0.9967079162597656,44.80839920043945,99.00881958007812,0.7844702005386353,28.57366943359375,101.78126525878906,0.9954097867012024,46.64283752441406,114.39897155761719,0.8374848961830139,43.23081588745117,115.65222930908203,0.9902210235595703,32.50393295288086,106.60166931152344,0.9897385239601135,24.155248641967773,107.9980239868164,0.9970346689224243,41.8121452331543,134.08673095703125,0.9722031354904175,37.7542610168457,137.91592407226562,0.9918469190597534,38.42384338378906,165.22695922851562,0.8612211346626282,37.773921966552734,170.6897430419922,0.9329667091369629
8,True,55.78971862792969,75.06837463378906,0.7212082743644714,0.0,0.0,0.15609215199947357,54.92137908935547,72.85621643066406,0.7468249201774597,0.0,0.0,0.03157913684844971,49.542537689208984,70.09602355957031,0.792044997215271,50.424659729003906,77.65812683105469,0.8377763628959656,35.265869140625,78.16817474365234,0.9882268309593201,43.84169006347656,94.8093032836914,0.6126378178596497,22.76180648803711,97.50447845458984,0.9870432019233704,44.41907501220703,108.18569946289062,0.692040205001831,34.79468536376953,108.88449096679688,0.9772202372550964,35.24897003173828,109.7066650390625,0.9762012958526611,25.360149383544922,110.87837982177734,0.9927895665168762,41.506656646728516,140.2309112548828,0.943146288394928,33.83980941772461,143.31314086914062,0.9817538857460022,40.337158203125,171.89328002929688,0.7721933126449585,34.81854248046875,176.28587341308594,0.8746662139892578
9,True,48.54503631591797,67.24107360839844,0.9308747053146362,50.22377014160156,64.62306213378906,0.674106776714325,45.942169189453125,65.30709838867188,0.9013198018074036,0.0,0.0,0.19801273941993713,40.781822204589844,65.19888305664062,0.773324191570282,50.981685638427734,73.46455383300781,0.9425293207168579,31.91695213317871,75.88215637207031,0.9938659071922302,46.351112365722656,90.52005767822266,0.7189944982528687,19.596359252929688,95.6528091430664,0.9804971218109131,45.44939041137695,103.18771362304688,0.7277939319610596,30.006427764892578,107.22273254394531,0.9611468315124512,37.99287414550781,110.63179016113281,0.9901670217514038,25.74530029296875,112.09541320800781,0.996065080165863,42.5748291015625,141.77679443359375,0.9802727699279785,35.091060638427734,143.90951538085938,0.9919359683990479,40.61501693725586,175.0906524658203,0.9175419211387634,35.256046295166016,175.74131774902344,0.9535859823226929
