frame,joint1_x,joint1_y,joint2_x,joint2_y,joint3_x,joint3_y,joint4_x,joint4_y,joint5_x,joint5_y,joint6_x,joint6_y,joint7_x,joint7_y,joint8_x,joint8_y,joint9_x,joint9_y,joint10_x,joint10_y,joint11_x,joint11_y,joint12_x,joint12_y,joint13_x,joint13_y,joint14_x,joint14_y,joint15_x,joint15_y,joint16_x,joint16_y,joint17_x,joint17_y
frame,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
0,1548.380615234375,622.50927734375,1575.174560546875,609.5382080078125,1542.10107421875,595.3234252929688,1600.975341796875,598.1390380859375,1518.148681640625,562.7767333984375,1584.3951416015625,687.6876220703125,1447.464599609375,618.2210693359375,1539.113037109375,855.4097900390625,1340.3734130859375,722.7694091796875,1478.0810546875,956.375244140625,1264.2967529296875,835.7206420898438,1421.22412109375,919.8359375,1338.5389404296875,877.599365234375,1349.1358642578125,1074.77294921875,1303.265869140625,1021.271728515625,0.0,0.0,0.0,0.0
1,1547.160400390625,633.2372436523438,1573.8101806640625,620.151611328125,1541.2060546875,605.95751953125,1600.169189453125,608.99951171875,1518.990234375,573.4381103515625,1587.08056640625,698.1900634765625,1442.545654296875,625.742919921875,1535.5057373046875,870.1959228515625,1339.2666015625,729.2264404296875,1481.2431640625,976.8585205078125,1266.1793212890625,845.6507568359375,1426.2742919921875,942.7540283203125,1335.37890625,900.5443725585938,0.0,0.0,1297.7708740234375,1045.9853515625,0.0,0.0,0.0,0.0
2,1546.571044921875,635.7658081054688,1573.2763671875,623.4173583984375,1540.4849853515625,608.5001220703125,1599.467529296875,613.299072265625,1516.5531005859375,576.2320556640625,1588.168212890625,701.0053100585938,1437.954833984375,630.0072021484375,1533.2479248046875,869.0187377929688,1334.371337890625,738.7293090820312,1480.805908203125,972.8336181640625,1263.392578125,852.2503051757812,1425.283935546875,940.2850341796875,1328.1900634765625,896.9119262695312,1362.6761474609375,1078.3927001953125,1268.8602294921875,1023.463623046875,0.0,0.0,0.0,0.0
3,1545.23876953125,636.97998046875,1571.359619140625,624.9100952148438,1538.0093994140625,611.0889892578125,1596.6873779296875,613.4226684570312,1511.404052734375,578.327392578125,1579.90234375,701.2197265625,1433.104736328125,634.0306396484375,1532.0201416015625,874.3043212890625,1330.6785888671875,743.5446166992188,1471.9989013671875,970.640625,1262.440185546875,861.6673583984375,1414.799072265625,931.6484985351562,1319.104736328125,890.479248046875,1335.5596923828125,1073.2264404296875,1236.2236328125,1028.4305419921875,0.0,0.0,0.0,0.0
4,1531.220703125,639.8065185546875,1557.3291015625,627.5736694335938,1524.5355224609375,614.3221435546875,1585.972412109375,615.2074584960938,1501.800537109375,582.3585815429688,1573.93896484375,700.8451538085938,1426.3626708984375,636.2701416015625,1529.9285888671875,870.3856201171875,1318.800048828125,745.3182373046875,1470.7752685546875,963.9823608398438,1252.600830078125,870.3857421875,1401.36279296875,933.1436767578125,1304.305419921875,890.8740234375,1305.9580078125,1080.0,1198.111572265625,1035.8609619140625,0.0,0.0,0.0,0.0
5,1521.12548828125,641.0300903320312,1548.1805419921875,627.2415771484375,1512.72119140625,614.8645629882812,1577.26708984375,614.6134643554688,1487.386474609375,583.4756469726562,1564.5322265625,703.3515014648438,1407.614990234375,643.6051635742188,1517.716796875,864.54833984375,1300.9937744140625,751.8110961914062,1477.21923828125,955.327880859375,1230.3316650390625,881.0597534179688,1394.4283447265625,940.541015625,1291.128662109375,902.5896606445312,1318.439697265625,1080.0,1199.3306884765625,1043.215576171875,0.0,0.0,0.0,0.0
6,1505.80859375,635.30908203125,1532.720947265625,620.16552734375,1496.15380859375,608.7567138671875,1561.1513671875,609.9117431640625,1467.797607421875,581.145751953125,1547.438720703125,696.8455810546875,1390.1993408203125,645.1905517578125,1511.432861328125,847.28271484375,1275.1761474609375,757.1243896484375,1475.640869140625,935.148681640625,1206.88671875,882.0263671875,1393.09423828125,923.637451171875,1289.1346435546875,890.169677734375,1316.0125732421875,1070.1337890625,1194.8453369140625,1033.74658203125,0.0,0.0,0.0,0.0
7,1497.4954833984375,631.8757934570312,1522.6422119140625,617.0999755859375,1486.530517578125,605.9181518554688,1547.033935546875,607.23291015625,1454.1492919921875,578.914306640625,1531.52294921875,696.4100341796875,1375.92138671875,642.9782104492188,1494.865478515625,849.0274658203125,1259.9676513671875,758.0599365234375,1467.43310546875,933.4974975585938,1200.117919921875,885.1094970703125,1380.720703125,923.2088012695312,1277.9111328125,890.2484130859375,1320.7874755859375,1064.825927734375,1198.9542236328125,1026.5234375,0.0,0.0,0.0,0.0
8,1476.5653076171875,636.3695068359375,1503.328125,618.5135498046875,1464.717529296875,608.11474609375,1525.6322021484375,607.570556640625,1429.265380859375,580.627197265625,1514.49658203125,700.8968505859375,1340.563720703125,652.8917846679688,1473.46728515625,865.6847534179688,1235.65087890625,781.9264526367188,1462.04541015625,985.837158203125,1179.643798828125,913.537353515625,1367.213623046875,968.7193603515625,1253.634765625,941.0447387695312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
