frame,joint1_x,joint1_y,joint2_x,joint2_y,joint3_x,joint3_y,joint4_x,joint4_y,joint5_x,joint5_y,joint6_x,joint6_y,joint7_x,joint7_y,joint8_x,joint8_y,joint9_x,joint9_y,joint10_x,joint10_y,joint11_x,joint11_y,joint12_x,joint12_y,joint13_x,joint13_y,joint14_x,joint14_y,joint15_x,joint15_y,joint16_x,joint16_y,joint17_x,joint17_y
frame,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
0,625.4705810546875,213.35641479492188,637.0220947265625,203.97715759277344,619.7740478515625,203.7168731689453,665.1173095703125,210.96615600585938,0.0,0.0,698.5137329101562,271.73651123046875,605.9808349609375,271.9686584472656,728.839111328125,351.1925354003906,588.4261474609375,346.385498046875,722.092041015625,423.4976806640625,589.3722534179688,409.458251953125,688.024658203125,420.875244140625,627.1673583984375,420.7593994140625,700.5238647460938,512.1182861328125,636.4138793945312,511.365234375,711.8567504882812,585.466796875,653.1675415039062,584.8573608398438
1,626.2271728515625,213.4101104736328,637.2249145507812,203.90933227539062,620.1015625,204.14259338378906,664.5213623046875,210.64312744140625,0.0,0.0,698.083740234375,271.6986999511719,607.0565185546875,272.45111083984375,727.0418090820312,351.70892333984375,589.1715698242188,346.46002197265625,721.044677734375,423.9937744140625,591.2275390625,408.85791015625,686.5819702148438,419.2814025878906,626.9415893554688,419.216552734375,699.0545043945312,511.8267822265625,636.8858642578125,510.97125244140625,710.5765380859375,585.8538208007812,654.5836181640625,584.84033203125
2,624.0792236328125,214.69363403320312,634.9448852539062,205.1652374267578,618.4935302734375,205.48858642578125,663.1221923828125,210.86801147460938,0.0,0.0,697.9093017578125,270.6094055175781,607.2910766601562,271.6383361816406,727.276123046875,350.07891845703125,589.343505859375,345.5074768066406,720.9821166992188,422.2125244140625,591.7643432617188,408.77923583984375,686.2261962890625,418.60986328125,626.921630859375,418.4990234375,698.855224609375,511.68597412109375,636.6679077148438,510.7164001464844,710.9159545898438,586.038818359375,654.5967407226562,584.9903564453125
3,623.3533325195312,216.67123413085938,634.2013549804688,207.0623016357422,617.9072265625,207.34954833984375,662.5126342773438,211.78546142578125,0.0,0.0,697.3692016601562,270.12115478515625,607.144287109375,271.2533264160156,726.9498291015625,349.48895263671875,589.6107177734375,345.29522705078125,720.6637573242188,421.64154052734375,591.659423828125,408.52606201171875,686.30322265625,418.00518798828125,627.2473754882812,417.9408874511719,698.48779296875,511.2349853515625,636.4132080078125,510.32098388671875,711.0899047851562,585.5269775390625,654.5684814453125,584.6439208984375
4,623.7821044921875,220.33456420898438,634.237060546875,210.34368896484375,617.64990234375,210.93411254882812,661.4198608398438,213.37896728515625,0.0,0.0,696.0880126953125,270.3648376464844,606.47216796875,271.88348388671875,726.3176879882812,349.5612487792969,589.574462890625,345.4622497558594,720.8048095703125,421.29046630859375,591.9580078125,408.6898193359375,685.9859008789062,418.29913330078125,627.408447265625,418.39990234375,698.22021484375,511.8818664550781,636.3642578125,510.91998291015625,710.903076171875,585.7498779296875,654.954345703125,584.6090087890625
5,624.4385986328125,225.23497009277344,634.51904296875,214.3447265625,616.9495849609375,215.605712890625,660.5631713867188,214.73464965820312,0.0,0.0,695.1171875,270.85955810546875,605.7237548828125,272.796142578125,724.831298828125,350.90576171875,589.0994873046875,345.3298645019531,720.315185546875,421.618896484375,591.5908203125,408.2596435546875,685.025146484375,418.8066101074219,626.6902465820312,418.9127197265625,697.9340209960938,512.8461303710938,635.3981323242188,511.34619140625,711.3187255859375,585.7950439453125,655.5010375976562,583.5943603515625
6,624.5892333984375,226.38803100585938,634.3367309570312,215.12863159179688,616.0623168945312,216.9254608154297,659.339111328125,214.88113403320312,0.0,0.0,693.8382568359375,270.27484130859375,603.8333740234375,273.6248474121094,723.494140625,348.9700927734375,587.3680419921875,345.2757873535156,719.5949096679688,418.9329528808594,591.73779296875,407.1687927246094,685.05224609375,418.2902526855469,626.3070068359375,419.052490234375,697.8831787109375,512.07421875,634.9344482421875,511.1134033203125,710.7938232421875,584.7144775390625,655.7481689453125,582.935791015625
7,623.1690673828125,229.22933959960938,632.1736450195312,217.7072296142578,614.3696899414062,219.92941284179688,656.427734375,216.24102783203125,0.0,0.0,692.1129760742188,271.0610046386719,602.8515014648438,274.9904479980469,723.3692016601562,349.5627136230469,586.8502197265625,346.0553283691406,719.6631469726562,419.7462158203125,592.2223510742188,408.2730712890625,684.7821044921875,418.8884582519531,626.6561279296875,419.8191833496094,697.5616455078125,511.7763671875,634.7196044921875,510.76116943359375,711.280517578125,584.4869384765625,656.455810546875,582.3184814453125
8,622.8219604492188,230.1482391357422,631.3988037109375,218.36233520507812,613.5396728515625,220.8917236328125,654.7605590820312,216.32363891601562,0.0,0.0,690.77099609375,271.484619140625,601.6091918945312,275.8609619140625,722.8284912109375,350.24462890625,586.063232421875,346.79803466796875,718.5376586914062,419.12811279296875,592.2640380859375,407.791748046875,684.03759765625,419.3348388671875,626.03271484375,420.4770812988281,697.534912109375,511.9036560058594,634.1582641601562,510.9591979980469,711.8583374023438,584.6863403320312,656.5911865234375,582.4578857421875
