frame,joint1_x,joint1_y,joint2_x,joint2_y,joint3_x,joint3_y,joint4_x,joint4_y,joint5_x,joint5_y,joint6_x,joint6_y,joint7_x,joint7_y,joint8_x,joint8_y,joint9_x,joint9_y,joint10_x,joint10_y,joint11_x,joint11_y,joint12_x,joint12_y,joint13_x,joint13_y,joint14_x,joint14_y,joint15_x,joint15_y,joint16_x,joint16_y,joint17_x,joint17_y
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.4452209472656,77.30640411376953,224.46116638183597,74.99310302734375,226.10806274414065,116.90423583984376,192.19454956054688,71.52281188964844,305.1847229003906,179.06259155273438,259.7377624511719,178.2610321044922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.05126953125,74.84414672851562,232.973388671875,63.50243377685547,224.0535430908203,117.6045913696289,196.0850067138672,74.03219604492188,304.9840087890625,172.70933532714844,263.6353454589844,170.6416015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.93251037597656,58.45578384399414,221.9879608154297,115.55574798583984,195.8619384765625,69.94293212890625,304.1566162109375,176.9407958984375,267.4457397460937,175.33428955078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.04815673828125,64.36466979980469,222.5638885498047,115.11180114746094,179.60491943359375,64.85336303710938,307.51470947265625,189.11050415039065,262.09881591796875,188.73187255859372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.12767028808597,57.88810348510742,222.8716583251953,113.03167724609376,177.62347412109375,62.638710021972656,302.600830078125,186.19476318359372,258.3736267089844,184.85569763183597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.11474609375,52.801551818847656,221.2914123535156,114.72321319580078,189.86380004882807,55.28367614746094,305.73419189453125,183.92747497558597,264.21026611328125,182.5137634277344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.72935485839844,44.17891311645508,221.70150756835935,113.0913543701172,187.78958129882807,49.88474655151367,0.0,0.0,257.3387451171875,181.3877410888672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.08706665039065,46.62555313110352,220.8537750244141,113.33697509765624,187.0118408203125,51.976165771484375,297.1465759277344,186.12890625,253.86117553710935,182.58792114257807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.97528076171875,54.16972351074219,221.75808715820312,115.87996673583984,197.5873565673828,57.63329315185547,303.515869140625,186.3618011474609,262.5018310546875,184.96707153320312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.17247009277344,51.26361846923828,221.68505859375,115.61101531982422,199.71682739257807,56.5307846069336,301.1029663085937,183.44918823242188,259.2593994140625,181.0472412109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.1531982421875,42.23477554321289,219.9729766845703,113.50828552246094,196.1939392089844,51.02349472045898,298.126953125,190.23146057128903,257.096435546875,185.95327758789065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
