frame,joint1_x,joint1_y,joint2_x,joint2_y,joint3_x,joint3_y,joint4_x,joint4_y,joint5_x,joint5_y,joint6_x,joint6_y,joint7_x,joint7_y,joint8_x,joint8_y,joint9_x,joint9_y,joint10_x,joint10_y,joint11_x,joint11_y,joint12_x,joint12_y,joint13_x,joint13_y,joint14_x,joint14_y,joint15_x,joint15_y,joint16_x,joint16_y,joint17_x,joint17_y
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.32403564453125,56.34995269775391,0.0,0.0,277.3772277832031,100.24362182617188,0.0,0.0,302.20135498046875,111.80247497558594,302.7290954589844,113.88346862792967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.50079345703125,53.97457885742188,0.0,0.0,0.0,0.0,0.0,0.0,301.2045288085937,110.42604064941406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.2869567871094,57.783729553222656,0.0,0.0,283.74169921875,102.4989242553711,0.0,0.0,303.5455017089844,113.17691040039062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.9642639160156,62.848480224609375,0.0,0.0,0.0,0.0,0.0,0.0,304.4692687988281,113.29629516601562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.8786926269531,63.199100494384766,0.0,0.0,0.0,0.0,0.0,0.0,308.4974975585937,109.76873016357422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.5669860839844,104.17987060546876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,278.0518798828125,85.52079772949219,280.7624206542969,82.92901611328125,277.2364501953125,83.81473541259766,287.6247253417969,83.89631652832031,0.0,0.0,293.2436218261719,97.19172668457033,277.9412536621094,98.21031188964844,289.8721008300781,105.02405548095705,263.2606811523437,107.45768737792967,284.3726806640625,93.16960144042967,248.80364990234372,114.47126770019533,286.15338134765625,129.0165252685547,276.7933959960937,127.87152862548828,271.7679138183594,126.1943359375,262.1299743652344,124.34517669677734,268.64111328125,146.8451690673828,266.1701354980469,146.29049682617188
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.3968811035156,66.42044067382812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,278.362060546875,85.83882904052734,280.6654052734375,83.3305892944336,277.0107116699219,83.922119140625,286.8262939453125,82.69037628173828,0.0,0.0,294.56549072265625,93.33142852783205,277.4797058105469,94.2421646118164,294.65850830078125,104.76348114013672,265.56207275390625,105.95046997070312,284.88494873046875,92.91668701171876,249.9442901611328,113.09619140625,293.26416015625,126.0089874267578,282.01007080078125,125.22896575927734,283.0659484863281,126.97395324707033,267.885498046875,125.09059143066406,284.8375244140625,148.82034301757812,271.5754699707031,148.51602172851562
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
